"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",611.891191505767,0.636892017250943,611.958988115936,0.497792075694974,0.6641,0.5385,0.6663
"2","N1",613.891177738153,2.63687824963699,614.098074289877,2.63687824963597,0.6771,0.5446,0.6718
"3","N2",615.76727735816,4.51297786964392,616.188329989739,4.72713394949801,0.7544,0.4508,0.6683
"4","HOM0",611.254299488516,0,611.461196040241,0,0.8708,0.4134,0.7369
"5","HOM1",613.224619780038,1.97032029152194,613.645672411616,2.18447637137501,0.8582,0.3608,0.6827
"6","HOM2",614.01622734537,2.76192785685396,614.730513059656,3.26931701941498,0.6224,0.6193,0.6825
"7","HET0",613.891191521379,2.63689203286299,614.098088073103,2.63689203286197,0.6774,0.5375,0.6709
"8","HET2",614.894967617581,3.64066812906492,615.609253331866,4.14805729162492,0.8713,0.6178,0.8442
