"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","no_SIM_wo_fitm",52.5753255841878,4.3194713927729,53.9086589175211,0,0.4598,0.2006,0.3186
"2","no_SIM_fitm",54.4279171074167,6.1720629160018,60.4279171074167,6.5192581898956,0.5734,0.2489,0.4287
"3","no_SIM_fitm_unconstr",55.1381282113863,6.8822740199714,79.1381282113863,25.2294692938652,0.3303,0.5377,0.4637
"4","hom_wo_fitm",50.5529365960629,2.297082404648,56.5529365960629,2.6442776785418,0.4058,0.8608,0.6677
"5","hom_fitm",52.0763665119363,3.8205123205214,76.0763665119363,22.1677075944152,0.2238,0.8318,0.4401
"6","hom_fitm_unconstr",51.2799879088002,3.0241337173853,Inf,Inf,0.4581,0.3448,0.4628
"7","het_zero_div",48.2558541914149,0,54.2558541914149,0.347195273893796,0.3923,0.6777,0.574
"8","het_div",Inf,Inf,Inf,Inf,0,0,0
