"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",251.418015773382,0,251.539227894594,0,0.6992,0.5485,0.7215
"2","N1",252.484529089139,1.06651331575699,252.859529089139,1.32030119454498,0.4305,0.3406,0.3823
"3","N2",254.30258904478,2.88457327139801,255.076782593167,3.53755469857299,0.3408,0.4491,0.3838
"4","HOM0",253.242687444455,1.82467167107299,253.617687444455,2.07845954986098,0.6588,0.6064,0.7229
"5","HOM1",254.301360710044,2.88334493666201,255.075554258431,3.53632636383699,0.393,0.3982,0.3826
"6","HOM2",256.28056792515,4.86255215176803,257.613901258484,6.07467336389001,0.3606,0.441,0.3808
"7","HET0",252.930128168783,1.512112395401,253.305128168783,1.76590027418899,0.6366,0.5499,0.6722
"8","HET2",256.704949587232,5.28693381385003,258.038282920566,6.49905502597201,0.6589,0.3952,0.5945
