"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","no_SIM_wo_fitm",50.2838832096775,0.163612320000794,51.6172165430108,0,0.4628,0.3834,0.4856
"2","no_SIM_fitm",52.2838424337586,2.1635715440819,58.2838424337586,6.6666258907478,0.4646,0.3955,0.4869
"3","no_SIM_fitm_unconstr",53.9051733827069,3.7849024930302,77.9051733827069,26.2879568396961,0.3418,0.5588,0.4923
"4","hom_wo_fitm",50.8143241562506,0.694053266573896,56.8143241562506,5.1971076132398,0.4086,0.694,0.5967
"5","hom_fitm",52.6580992310915,2.53782834141479,76.6580992310915,25.0408826880807,0.3036,0.6466,0.475
"6","hom_fitm_unconstr",53.9078725616796,3.7876016720029,Inf,Inf,0.4595,0.3921,0.4936
"7","het_zero_div",50.1202708896767,0,56.1202708896767,4.50305434666591,0.4014,0.5029,0.5035
"8","het_div",Inf,Inf,Inf,Inf,0,0,0
