"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",370.088012946963,67.407367816553,370.174969468702,67.227657671626,0.9229,0,0
"2","N1",369.295214413851,66.614569283441,369.561881080517,66.614569283441,0.4906,0,0
"3","N2",349.241694427791,46.561049297381,349.787148973246,46.83983717617,0.017,0.0178,0.00290000000000001
"4","HOM0",306.987524445067,4.30687931465695,307.254191111734,4.30687931465798,0.8176,0.9481,0.9682
"5","HOM1",304.434952834201,1.75430770379097,304.980407379656,2.03309558258002,0.1992,0.8408,0.5181
"6","HOM2",303.122847228979,0.442202098568998,304.053079787119,1.10576799004298,0.4792,0.3897,0.4465
"7","HET0",302.68064513041,0,302.947311797076,0,0.816,0.2042,0.6054
"8","HET2",304.404376915368,1.72373178495798,305.334609473507,2.38729767643099,0.8121,0.4748,0.7836
