"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","no_SIM_wo_fitm",159.958581721073,2.206772159195,160.001134912562,1.98845578546602,0.0355,0.4937,0.1175
"2","no_SIM_fitm",158.163504029977,0.411694468099,158.292536288041,0.279857160944999,0.1011,0.7428,0.3641
"3","no_SIM_fitm_unconstr",160.150248887166,2.398439325288,160.411118452383,2.398439325287,0.0968,0.7426,0.3686
"4","hom_wo_fitm",159.535149096906,1.78333953502801,159.664181354971,1.651502227875,0.2567,0.1969,0.1588
"5","hom_fitm",157.751809561878,0,158.012679127096,0,0.4486,0.4187,0.4252
"6","hom_fitm_unconstr",159.722430234157,1.97062067227901,160.161990673718,2.14931154662202,0.4396,0.4184,0.422
"7","het_zero_div",161.958581724014,4.20677216213602,162.087613982079,4.07493485498301,0.0353,0.4963,0.1118
"8","het_div",161.210292633068,3.45848307119002,161.649853072629,3.63717394553302,0.2581,0.4304,0.3082
