"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",207.186622341557,4.13733717595701,207.307834462769,3.883549297169,0.4695,0.7821,0.6754
"2","N1",209.149078806131,6.099793640531,209.524078806131,6.099793640531,0.5203,0.7978,0.7191
"3","N2",210.975005498505,7.925720332905,211.749199046892,8.32491388129199,0.5738,0.6478,0.6679
"4","HOM0",203.0492851656,0,203.4242851656,0,0.6545,0.1962,0.4362
"5","HOM1",204.963201759409,1.91391659380901,205.737395307796,2.313110142196,0.5625,0.1838,0.3487
"6","HOM2",204.403223163765,1.35393799816501,205.736556497099,2.312271331499,0.3563,0.4546,0.4068
"7","HET0",209.188799729509,6.13951456390899,209.563799729509,6.13951456390899,0.4568,0.7807,0.66
"8","HET2",205.120110845135,2.07082567953501,206.453444178468,3.02915901286801,0.6563,0.4614,0.606
