"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",318.865687799123,3.31799150480003,318.952644320862,3.13828135987302,0.2525,0.4383,0.2951
"2","N1",320.772585557205,5.22488926288202,321.039252223871,5.22488926288202,0.3295,0.473,0.3837
"3","N2",322.738687052175,7.19099075785203,323.28414159763,7.46977863664102,0.2978,0.5249,0.3931
"4","HOM0",316.388276227175,0.840579932852052,316.654942893842,0.840579932853018,0.1312,0.8753,0.4659
"5","HOM1",318.326131183931,2.77843488960804,318.871585729386,3.05722276839703,0.1644,0.8955,0.5382
"6","HOM2",315.886442908525,0.338746614202023,316.816675466665,1.002312505676,0.5402,0.468,0.5372
"7","HET0",315.547696294323,0,315.814362960989,0,0.1331,0.5797,0.2647
"8","HET2",318.137633030842,2.58993673651901,319.067865588982,3.25350262799299,0.1308,0.5725,0.2267
