"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","no_SIM_wo_fitm",232.886493490921,9.99735855178,233.007705612133,9.74357067299201,0.777,0.00529999999999997,0.0863
"2","no_SIM_fitm",233.679155294616,10.790020355475,234.054155294616,10.790020355475,0.4261,0.00280000000000002,0.0179
"3","no_SIM_fitm_unconstr",231.138404934793,8.24926999565199,231.91259848318,8.648463544039,0.1554,0.1526,0.0809
"4","hom_wo_fitm",222.889134939141,0,223.264134939141,0,0.6489,0.5194,0.6572
"5","hom_fitm",224.077040854272,1.18790591513101,224.851234402659,1.587099463518,0.3755,0.3981,0.3728
"6","hom_fitm_unconstr",226.064425558159,3.175290619018,227.397758891492,4.133623952351,0.3469,0.4323,0.3721
"7","het_zero_div",223.264902588337,0.375767649196007,223.639902588337,0.375767649196007,0.662,0.1143,0.3851
"8","het_div",226.76844960314,3.879314663999,228.101782936474,4.83764799733299,0.6487,0.4074,0.5951
