"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","no_SIM_wo_fitm",178.854473061045,0,178.897026252534,0,0.1943,0.6229,0.3805
"2","no_SIM_fitm",180.726721689397,1.872248628352,180.855753947461,1.95872769492701,0.2337,0.6679,0.4496
"3","no_SIM_fitm_unconstr",180.901383814885,2.04691075384,181.162253380102,2.26522712756798,0.3885,0.5016,0.4352
"4","hom_wo_fitm",180.788770831505,1.93429777045998,180.91780308957,2.02077683703598,0.2538,0.5811,0.4014
"5","hom_fitm",182.65706472305,3.802591662005,182.917934288267,4.02090803573299,0.2954,0.6113,0.4524
"6","hom_fitm_unconstr",182.869792117719,4.01531905667397,183.309352557279,4.41232630474499,0.4416,0.4798,0.458
"7","het_zero_div",180.854473075398,2.00000001435299,180.983505333462,2.086479080928,0.193,0.6279,0.3796
"8","het_div",184.349126459303,5.49465339825798,184.788686898863,5.891660646329,0.2471,0.479,0.3166
