"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",526.497556870851,54.721332611504,526.548838922133,54.616770506942,0.9745,0,0.0293
"2","N1",527.882750479169,56.106526219822,528.038594635014,56.106526219823,0.9032,0,0.00649999999999995
"3","N2",496.522779472434,24.746555213087,496.838568946118,24.906500530927,0.2159,0.5669,0.3435
"4","HOM0",484.051601462214,12.275377202867,484.207445618058,12.275377202867,0.9134,0.1229,0.7218
"5","HOM1",472.479920533552,0.703696274205015,472.795710007236,0.863641592044985,0.4071,0.7998,0.5756
"6","HOM2",472.899149904546,1.12292564519902,473.43248323788,1.50041482268898,0.5734,0.4213,0.5592
"7","HET0",471.776224259347,0,471.932068415191,0,0.9195,0.2768,0.8606
"8","HET2",474.837041566851,3.06081730750401,475.370374900185,3.43830648499403,0.9168,0.4537,0.9059
