"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",632.11910887472,5.12756205312007,632.186905484889,4.98846211156501,0.9578,0.3911,0.8342
"2","N1",634.032561951095,7.04101512949501,634.23945850282,7.04101512949592,0.9349,0.3142,0.7461
"3","N2",630.468557233647,3.47701041204698,630.889609865226,3.69116649190198,0.4457,0.7943,0.7124
"4","HOM0",626.9915468216,0,627.198443373324,0,0.8751,0.7712,0.9166
"5","HOM1",627.929144252577,0.937597430977007,628.350196884156,1.15175351083201,0.7031,0.5174,0.6773
"6","HOM2",629.813854472617,2.82230765101701,630.528140186902,3.32969681357793,0.62,0.6135,0.6788
"7","HET0",633.996501154048,7.00495433244805,634.203397705773,7.00495433244896,0.9508,0.3512,0.7996
"8","HET2",630.85445683192,3.86291001031998,631.568742546205,4.370299172881,0.8677,0.7161,0.8897
