"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","no_SIM_wo_fitm",52.5863532278563,0,53.9196865611896,0,0.4623,0.2042,0.329
"2","no_SIM_fitm",54.4522299236263,1.86587669577,60.4522299236263,6.5325433624367,0.5686,0.26,0.4393
"3","no_SIM_fitm_unconstr",55.706125883609,3.1197726557527,79.706125883609,25.7864393224194,0.3876,0.4552,0.4668
"4","hom_wo_fitm",53.0769111173777,0.490557889521398,59.0769111173777,5.1572245561881,0.4038,0.3907,0.4419
"5","hom_fitm",55.0562478001448,2.4698945722885,79.0562478001448,25.1365612389552,0.4493,0.4126,0.4896
"6","hom_fitm_unconstr",57.0482254444325,4.4618722165762,Inf,Inf,0.4596,0.3965,0.4858
"7","het_zero_div",53.2283140366035,0.6419608087472,59.2283140366035,5.3086274754139,0.4252,0.2319,0.3337
"8","het_div",57.0762799378523,4.489926709996,Inf,Inf,0.4071,0.3945,0.4466
