"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",158.912123082721,0,158.954676274211,0,0.7651,0.3952,0.6419
"2","N1",159.782337237994,0.870214155273004,159.911369496059,0.956693221847985,0.6816,0.2705,0.4744
"3","N2",161.500113845894,2.587990763173,161.760983411111,2.80630713689999,0.6217,0.325,0.4635
"4","HOM0",160.475910180257,1.56378709753599,160.604942438322,1.650266164111,0.6156,0.568,0.6513
"5","HOM1",161.337852634723,2.425729552002,161.598722199941,2.64404592572998,0.5252,0.4294,0.4796
"6","HOM2",163.113111115431,4.20098803271,163.552671554991,4.59799528078,0.4722,0.472,0.4813
"7","HET0",160.373289906118,1.46116682339701,160.502322164182,1.54764588997099,0.6639,0.4465,0.6049
"8","HET2",164.620878687457,5.70875560473601,165.060439127018,6.10576285280698,0.7345,0.4132,0.6249
