"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",2394.37403942314,292.68075989726,2394.38698440696,292.56298592683,0.0961,0,0
"2","N1",2395.0273502768,293.33407075092,2395.06631131577,293.24231283564,0.4057,0,0
"3","N2",2340.97430132333,239.28102179745,2341.0524772191,239.22847873897,0.000499999999999945,0,0
"4","HOM0",2119.66351333814,17.9702338122602,2119.7024743771,17.87847589697,0.00980000000000003,0.9876,0.3865
"5","HOM1",2118.8552921765,17.16201265062,2118.93346807226,17.1094695921302,0.1535,0.997,0.8607
"6","HOM2",2101.69327952588,0,2101.82399848013,0,0.785,0.5283,0.762
"7","HET0",2148.04750407043,46.3542245445501,2148.08646510939,46.26246662926,0.0165999999999999,0,0
"8","HET2",2114.1919315367,12.49865201082,2114.32265049094,12.49865201081,0.0091,0.5574,0.0411
