"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","no_SIM_wo_fitm",258.134673862887,0,258.259673862887,0,0.6238,0.1022,0.3097
"2","no_SIM_fitm",260.133635627168,1.99896176428103,260.520732401362,2.26105853847503,0.6242,0.1049,0.3189
"3","no_SIM_fitm_unconstr",261.688754457862,3.554080594975,262.488754457862,4.22908059497502,0.4806,0.2129,0.3146
"4","hom_wo_fitm",260.056008133877,1.92133427099003,260.44310490807,2.183431045183,0.6491,0.0893,0.3066
"5","hom_fitm",262.055112212372,3.92043834948504,262.855112212372,4.59543834948499,0.6611,0.0946,0.3255
"6","hom_fitm_unconstr",262.040053609306,3.90537974641904,263.419363954134,5.159690091247,0.356,0.3537,0.322
"7","het_zero_div",260.134673877043,2.000000014156,260.521770651237,2.26209678834999,0.6249,0.1025,0.3069
"8","het_div",262.756941538553,4.62226767566602,264.136251883381,5.87657802049404,0.6463,0.357,0.5491
