"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",97.464288269429,18.7805851895705,97.864288269429,16.1805851895705,0.2726,0,0.000199999999999978
"2","N1",88.4316606685149,9.74795758865639,89.7649940018482,8.08129092198969,0.9046,0.0281,0.1957
"3","N2",79.8097489363122,1.1260458564537,82.8097489363122,1.1260458564537,0.2424,0.5833,0.49
"4","HOM0",95.0389588453572,16.3552557654987,96.3722921786905,14.688589098832,0.00449999999999995,0.00590000000000002,0.000499999999999945
"5","HOM1",78.6837030798585,0,81.6837030798585,0,0.584,0.3531,0.4979
"6","HOM2",80.4258399517807,1.7421368719222,86.1401256660664,4.45642258620789,0.4503,0.443,0.4845
"7","HET0",81.6001647594603,2.9164616796018,82.9334980927936,1.2497950129351,0.479,0.00870000000000004,0.0393
"8","HET2",80.4176079574483,1.73390487758979,86.131893671734,4.4481905918755,0.4028,0.457,0.4647
