"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",245.599373607709,0,245.720585728922,0,0.6297,0.8499,0.8209
"2","N1",245.827108413299,0.227734805589989,246.202108413299,0.481522684376984,0.2728,0.6168,0.3986
"3","N2",247.715705626462,2.11633201875301,248.489899174849,2.769313445927,0.3342,0.5283,0.4075
"4","HOM0",247.571723379279,1.97234977157001,247.946723379279,2.226137650357,0.6642,0.8299,0.8307
"5","HOM1",247.796942521187,2.19756891347799,248.571136069574,2.85055034065201,0.29,0.6008,0.406
"6","HOM2",249.691462525245,4.09208891753599,251.024795858579,5.30421012965701,0.3682,0.5084,0.4252
"7","HET0",247.46088070633,1.86150709862099,247.83588070633,2.11529497740798,0.6043,0.8402,0.7973
"8","HET2",250.656033269748,5.05665966203901,251.989366603082,6.26878087416,0.6494,0.6585,0.7302
