"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",356.730296990343,2.90642615181497,356.817253512082,2.72671600688699,0.2491,0.715,0.4707
"2","N1",358.673342097405,4.84947125887697,358.940008764072,4.84947125887697,0.3049,0.7489,0.5546
"3","N2",360.667869118191,6.84399827966297,361.213323663646,7.12278615845099,0.2911,0.7614,0.554
"4","HOM0",355.515567442006,1.69169660347796,355.782234108673,1.69169660347796,0.1265,0.9061,0.4925
"5","HOM1",357.515563489661,3.691692651133,358.061018035116,3.97048052992096,0.126,0.9054,0.4998
"6","HOM2",355.370239642646,1.546368804118,356.300472200786,2.20993469559096,0.5405,0.5049,0.5582
"7","HET0",353.823870838528,0,354.090537505195,0,0.1305,0.6654,0.2995
"8","HET2",357.424395098783,3.60052426025499,358.354627656923,4.264090151728,0.1224,0.5291,0.2145
