"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","N0",107.554904578704,37.5659108393107,107.954904578704,34.9659108393107,0.3356,0,0
"2","N1",90.0158637875832,20.0268700481899,91.3491971209165,18.3602033815232,0.9993,0.0308,0.3314
"3","N2",69.9889937393933,0,72.9889937393933,0,0.8833,0.5913,0.7492
"4","HOM0",126.571120123337,56.5821263839437,127.904453456671,54.9154597172777,0,0,0
"5","HOM1",72.5206867420002,2.5316930026069,75.5206867420002,2.5316930026069,0.8982,0.1796,0.4611
"6","HOM2",71.8128002757168,1.8238065363235,77.5270859900025,4.53809225060921,0.8452,0.4732,0.6409
"7","HET0",75.7045164039656,5.7155226645723,77.037849737299,4.0488559979057,0.9333,0.0217000000000001,0.1749
"8","HET2",74.8431008735098,4.8541071341165,80.5573865877955,7.56839284840221,0.9026,0.4785,0.7598
