"","model","AIC","Delta_AIC","AIC_corr","Delta_AIC_corr","p_value_UT","p_value_S","p_value_joint"
"1","no_SIM_wo_fitm",204.599889669239,0,204.721101790451,0,0.6523,0.2652,0.4856
"2","no_SIM_fitm",206.376966791655,1.77707712241602,206.751966791655,2.03086500120401,0.5031,0.239,0.3504
"3","no_SIM_fitm_unconstr",207.463793790062,2.86390412082301,208.237987338449,3.51688554799799,0.4087,0.5682,0.5069
"4","hom_wo_fitm",206.573375125855,1.973485456616,206.948375125855,2.22727333540399,0.6399,0.3146,0.5188
"5","hom_fitm",208.360187236801,3.76029756756202,209.134380785188,4.413278994737,0.5003,0.2799,0.3831
"6","hom_fitm_unconstr",209.042083982875,4.44219431363601,210.375417316208,5.654315525757,0.3531,0.4878,0.4137
"7","het_zero_div",206.599889746227,2.00000007698802,206.974889746227,2.253787955776,0.6525,0.2706,0.4887
"8","het_div",209.759010999341,5.15912133010201,211.092344332674,6.371242542223,0.6432,0.4761,0.6095
